Date,Open,High,Low,Close,Volume,ticker
2019-02-28,104.8108322922573,105.59662945913828,104.5208367383544,104.80147552490234,29083900,MSFT
2019-03-01,105.60596775127947,105.72757715712973,104.46468499579466,105.26919555664062,23501200,MSFT
2019-03-04,105.72756629677257,105.94272906345955,103.65081415931894,105.01660919189453,26608000,MSFT
2019-03-05,105.00728248609258,105.13824868169787,104.05309918423654,104.49276733398438,19538300,MSFT
2019-03-06,104.65178003600305,105.39080747866157,104.2401680079095,104.53952026367188,17687000,MSFT
2019-03-07,104.21212951776471,104.35245248211515,102.7808509830596,103.26729583740234,25339000,MSFT
2019-03-08,102.11664728208461,103.5666319882436,101.77987507509204,103.3795394897461,22818400,MSFT
2019-03-11,103.82854690269093,105.66208020108043,103.81919727532129,105.5498275756836,26491600,MSFT
2019-03-12,105.54049507990315,106.63500125192128,105.38146573260926,106.28887939453125,26132700,MSFT
2019-03-13,106.76596208728289,107.57982945338087,106.43854664245775,107.11209106445312,35513800,MSFT
2019-03-14,107.14949662396798,107.76690750325866,106.95304738341547,107.1962661743164,30763400,MSFT
2019-03-15,107.8978704105532,109.68463418861184,107.19626294239576,108.43109893798828,54681100,MSFT
2019-03-18,108.67434735995732,110.02143635008527,108.5620947021948,109.98401641845703,31207600,MSFT
2019-03-19,110.47043513758372,110.79785767763994,109.44141224101983,110.05883026123047,37588700,MSFT
2019-03-20,109.81561593275109,111.0878648932349,109.17949145250918,109.93722534179688,28113300,MSFT
2019-03-21,109.58175754562201,113.02431263620386,109.53498084831268,112.46302795410156,29854400,MSFT
2019-03-22,111.7894582432591,111.87364771486304,109.48818657018704,109.49754333496094,33624500,MSFT
2019-03-25,109.0391538944784,110.3955992925589,108.81464150129001,110.06818389892578,27067100,MSFT
2019-03-26,110.96627362606527,111.05046312214083,109.3104754986886,110.30208587646484,26097700,MSFT
2019-03-27,110.27399837031224,110.58270741533956,108.06627263631543,109.2356185913086,22733400,MSFT
2019-03-28,109.86237951133973,109.99334567071618,108.6369002527166,109.38528442382812,18334800,MSFT
2019-03-29,110.45175621599596,110.68562543870597,109.41337629619376,110.33014678955078,25399800,MSFT
2019-04-01,111.27494050641506,111.42462019064217,110.47978681103898,111.34042358398438,22789100,MSFT
2019-04-02,111.37785702929526,111.77076267954062,110.87269873936926,111.49947357177734,18142300,MSFT
2019-04-03,112.12626871661679,112.65949029700054,111.46208093312985,112.22917175292969,22860700,MSFT
2019-04-04,112.35075143836075,112.47236797841246,110.74173035529608,111.65850067138672,20112800,MSFT
2019-04-05,111.68658133489869,112.47238560572077,111.66787493810098,112.1543197631836,15826200,MSFT
2019-04-08,112.07946690543524,112.27591616608073,110.98496082307267,112.19172668457031,15116200,MSFT
2019-04-09,110.97561781017669,111.82690518225999,110.92884824924857,111.58367919921875,17612000,MSFT
2019-04-10,112.03269649812044,112.58462434948032,111.82689047316553,112.43495178222656,16477200,MSFT
2019-04-11,112.76236722792521,113.05236273378559,112.18236907908332,112.56591796875,14209100,MSFT
2019-04-12,112.85590143669346,113.17396720604151,112.60332588387266,113.1458969116211,19745100,MSFT
2019-04-15,113.1365684148136,113.73527300610446,112.79043942351787,113.23947143554688,15792600,MSFT
2019-04-16,113.79139882882426,113.80075559533735,112.35076368204014,112.97753143310547,14071800,MSFT
2019-04-17,113.4171852805351,113.98782659911397,112.76235449058571,113.9129867553711,19300900,MSFT
2019-04-18,114.30591943299757,115.55009822851089,113.47334560129349,115.40978240966797,27991000,MSFT
2019-04-22,114.70816187131597,115.99911721939397,114.66138517887902,115.77460479736328,15648700,MSFT
2019-04-23,116.09267164743082,117.47718047793992,115.84009604698912,117.3462142944336,24025500,MSFT
2019-04-24,117.67362521549177,117.72975153850965,116.48556570605587,116.94395446777344,31257000,MSFT
2019-04-25,121.66811320064403,122.89358555373819,120.51748070622843,120.81682586669922,38033900,MSFT
2019-04-26,121.33133610654112,122.09843392154195,120.69521874465617,121.50907897949219,23654900,MSFT
2019-04-29,121.51843761166928,121.78036998882123,121.0039367614205,121.39683532714844,16324200,MSFT
2019-04-30,121.43426687448743,122.26684083206659,121.04136824808171,122.17330169677734,24166500,MSFT
2019-05-01,122.10779162071931,122.22004427453118,119.46039043245324,119.62877655029297,26821700,MSFT
2019-05-02,119.72229533907276,119.74100173026036,117.42101668140383,118.06649780273438,27350200,MSFT
2019-05-03,119.14229625530086,121.07872532819378,119.03939326186523,120.58292388916016,24911100,MSFT
2019-05-06,118.23489855789215,120.26488126708642,117.9729662260117,119.88133239746094,24239800,MSFT
2019-05-07,118.3004015479231,118.97394602159717,116.20493540314307,117.42105102539062,36017700,MSFT
2019-05-08,117.34620667080186,118.216200340214,116.70072542465444,117.41168975830078,28419000,MSFT
2019-05-09,116.27041007103666,117.67362524379291,115.59686564617424,117.40233612060547,27235800,MSFT
2019-05-10,116.85039469200035,119.67553110513674,115.83072140676329,118.9271469116211,30915100,MSFT
2019-05-13,116.10201655329892,117.44910531703063,115.10105674611523,115.39105224609375,33944900,MSFT
2019-05-14,115.87751149168133,117.75781468373503,115.71847501461691,116.68202209472656,25266300,MSFT
2019-05-15,116.67263626288769,118.97303540881771,116.14682521765808,118.32516479492188,24722700,MSFT
2019-05-16,119.01057583676587,121.47999118632816,118.73828253538441,121.05745697021484,30112200,MSFT
2019-05-17,120.4753363319527,122.49406504387602,120.10915046544845,120.25,25770500,MSFT
2019-05-20,118.79461699220683,119.7992819250318,118.08102816236786,118.512939453125,23706900,MSFT
2019-05-21,119.64905736793929,119.7429498825604,118.85096024835038,119.15142059326172,15293300,MSFT
2019-05-22,118.8885454248548,120.40963029255045,118.79464572557603,119.87442779541016,15396500,MSFT
2019-05-23,118.49414031966027,118.57864858421425,117.12328976050351,118.4753646850586,23603800,MSFT
2019-05-24,119.16081794527584,119.63967194282175,118.27821250396839,118.53172302246094,14123400,MSFT
2019-05-28,119.22656477939458,120.18428010955945,118.35335058268191,118.45663452148438,23128400,MSFT
2019-05-29,117.7242399872595,117.73363138869334,116.46606440965887,117.31111145019531,22763100,MSFT
2019-05-30,117.61156897343257,118.08103874417998,117.16087484155737,118.05287170410156,16829600,MSFT
2019-05-31,116.64444842101408,117.01063422525469,115.79001010209305,116.1280288696289,26646800,MSFT
2019-06-03,116.28767189983233,116.77592451967459,111.7432075229949,112.52252197265625,37983600,MSFT
2019-06-04,113.87458253396697,115.75246155243883,113.28305322202273,115.6397933959961,29382600,MSFT
2019-06-05,117.3204952643727,118.184325104657,116.62568199512563,118.14676666259766,24926100,MSFT
2019-06-06,118.71951717935161,120.15609352272283,117.9308042443685,120.01525115966797,21459000,MSFT
2019-06-07,121.3016071216122,124.17475995566357,120.42838585860932,123.37665557861328,33885600,MSFT
2019-06-10,124.31558046555737,125.89300622991307,123.94001040727616,124.50337982177734,26477100,MSFT
2019-06-11,125.70522380875205,126.04324259904969,123.26397539803801,124.0339126586914,23913700,MSFT
2019-06-12,123.37668143058264,123.9118839824841,122.72882501676872,123.46119689941406,17092500,MSFT
2019-06-13,123.92122059496683,124.87894281460065,123.52686775795962,124.24047088623047,17200800,MSFT
2019-06-14,124.18411753559128,125.6206936442323,123.6019797032755,124.36251831054688,17821700,MSFT
2019-06-17,124.53153795851239,125.56436270850101,124.43763828711417,124.73810577392578,14517800,MSFT
2019-06-18,125.99627873414464,126.98216795669494,125.41414089840629,126.90705108642578,25934500,MSFT
2019-06-19,126.75681551360796,127.63002225459323,125.63947536600742,127.4046859741211,23744400,MSFT
2019-06-20,129.0572383298613,129.25442193934973,127.4328769193425,128.5877685546875,33042600,MSFT
2019-06-21,128.2403662702879,129.320141028793,128.12769810824025,128.60655212402344,36727900,MSFT
2019-06-24,128.63469386625025,129.94920325522023,128.63469386625025,129.3670654296875,20628800,MSFT
2019-06-25,128.86944776114453,129.18868375607914,124.62543716391279,125.2826919555664,33327400,MSFT
2019-06-26,126.14654161923751,127.4516670966558,125.44233691572948,125.7521743774414,23657700,MSFT
2019-06-27,125.9493559962267,126.48455843938419,125.35781947001708,125.958740234375,16557500,MSFT
2019-06-28,126.35310343599161,126.38127047661843,125.02919521820874,125.78034973144531,30043000,MSFT
2019-07-01,128.28731346967191,128.35303178715182,126.72867040042456,127.39530944824219,22613500,MSFT
2019-07-02,127.80845318614985,128.24975594230963,127.07608144764667,128.24037170410156,15237800,MSFT
2019-07-03,128.44691641304627,129.32952176630556,127.96804813619187,129.06661987304688,13629300,MSFT
2019-07-05,127.63940216078547,128.94452712703708,127.43283438249449,128.69100952148438,18141100,MSFT
2019-07-08,128.0713041931421,128.72857311042412,127.10419794032215,128.5971221923828,16779700,MSFT
2019-07-09,127.69575188221728,128.60652419989634,127.50796687721775,128.12767028808594,19953100,MSFT
2019-07-10,128.75682350419217,130.1182833926096,128.6535395497834,129.432861328125,24204400,MSFT
2019-07-11,129.7614337187673,130.71915600325744,129.45158197004756,129.94921875,22327900,MSFT
2019-07-12,130.37176565481306,130.63466758951597,129.5830455236234,130.418701171875,18936800,MSFT
2019-07-15,130.92573656528842,131.01962192649322,130.00557979382822,130.418701171875,16651500,MSFT
2019-07-16,130.47501891957532,130.55952002292622,128.184004603767,128.70980834960938,22726100,MSFT
2019-07-17,129.29197941772716,129.50793151308068,127.90235282815485,127.94930267333984,20211000,MSFT
2019-07-18,127.2732911535187,128.2779492767899,126.4470195552514,128.0901641845703,30381800,MSFT
2019-07-19,131.65812753612153,132.0806475410193,128.11832081101576,128.27793884277344,48992400,MSFT
2019-07-22,129.01969365850033,130.69100499753577,128.94457677137632,129.97740173339844,25074900,MSFT
2019-07-23,131.22621494018702,131.44218139923709,129.60185317637382,130.784912109375,18034600,MSFT
2019-07-24,130.41868676271594,132.14634627756064,130.3717512508396,132.1275634765625,20738300,MSFT
2019-07-25,131.85526489575548,132.02428145300124,130.81305582223808,131.6299285888672,18356900,MSFT
2019-07-26,131.7989291040514,133.02893752007677,131.73321079109064,132.70970153808594,19037600,MSFT
2019-07-29,132.85995816951657,132.8693424081042,130.86001216505483,132.4186553955078,16605900,MSFT
2019-07-30,131.58301349587833,132.59707012589243,131.26377742543409,131.7801971435547,16846500,MSFT
2019-07-31,131.76139513822952,131.91162891198903,126.83196226251054,127.94930267333984,38598800,MSFT
2019-08-01,128.6347008698151,132.33412448643287,128.56896823324885,129.62997436523438,40557500,MSFT
2019-08-02,129.6581268225238,129.87409318089007,127.00092683664633,128.54078674316406,30791600,MSFT
2019-08-05,125.16064003322053,125.75216218439742,122.79450844727305,124.13719940185547,42749600,MSFT
2019-08-06,125.63011888160464,127.39531555257098,125.07614796696842,126.46577453613281,32696700,MSFT
2019-08-07,125.62071974509793,127.36714793198763,123.78040619672528,127.01974487304688,33414500,MSFT
2019-08-08,128.25913668626657,130.50320143517087,127.63003463670812,130.4093017578125,27496500,MSFT
2019-08-09,130.14640087854704,130.8693882840778,128.12768674315882,129.30136108398438,23466700,MSFT
2019-08-12,128.70042120050476,129.44217696936798,126.98216050254373,127.49856567382812,20484300,MSFT
2019-08-13,127.7427552271711,130.3248395270228,126.75686562908375,130.13705444335938,25154600,MSFT
2019-08-14,128.46013959420375,128.98769433333086,125.92597937430739,126.218017578125,32527300,MSFT
2019-08-15,126.6042752391644,126.78327011599423,124.58825415895623,125.9354019165039,28074400,MSFT
2019-08-16,127.06590167277426,128.5543680876593,126.91516762131468,128.2434844970703,24449100,MSFT
2019-08-19,129.86378756919007,130.5232308115599,128.9593979976653,130.39134216308594,24355700,MSFT
2019-08-20,130.2029422990198,130.67397527772653,129.2891371703459,129.30796813964844,21170800,MSFT
2019-08-21,130.5232419821393,131.4087862868741,130.005102827796,130.74932861328125,14970300,MSFT
2019-08-22,130.62687423752948,131.13558354961538,128.39416805587712,129.7978515625,18697000,MSFT
2019-08-23,129.24207080219483,130.33487109930962,125.10640055041495,125.66221618652344,38508600,MSFT
2019-08-26,127.16952471344085,127.70649498606446,126.14266160475749,127.60286712646484,20312600,MSFT
2019-08-27,128.4883593851564,128.7992428374334,126.85858950635621,127.87602233886719,23102100,MSFT
2019-08-28,127.06589145796818,127.89489992477131,125.81294170866676,127.70648956298828,17393300,MSFT
2019-08-29,129.2986014875221,130.4196627002038,128.97830239098192,130.11819458007812,20168700,MSFT
2019-08-30,131.08847349360568,131.1167343226189,128.37533328483565,129.8732147216797,23940100,MSFT
2019-09-03,128.6956454444926,129.2514609717269,127.8383618771932,128.15866088867188,18869300,MSFT
2019-09-04,129.34573254284206,129.71313790062868,128.573231117612,129.6566162109375,17995900,MSFT
2019-09-05,131.05085665677663,132.2472850022121,130.72112766892835,131.9364013671875,26101800,MSFT
2019-09-06,131.9175577290847,132.0588619401179,130.19357448051684,131.04144287109375,20824500,MSFT
2019-09-09,131.50303304786965,131.6537671077461,128.55437526603893,129.55296325683594,25773900,MSFT
2019-09-10,128.8746234656431,128.95940595029373,126.71728441318525,128.1963348388672,28903400,MSFT
2019-09-11,128.0361982304384,128.37534257793357,127.26369718206007,128.23402404785156,24726100,MSFT
2019-09-12,129.86384686478445,130.40081718775647,128.94061152913451,129.55296325683594,27010000,MSFT
2019-09-13,129.79790547583318,130.06168291385407,128.6580131989841,129.36456298828125,23363100,MSFT
2019-09-16,127.96085167297976,128.78044465424992,127.80070214645508,128.431884765625,16731400,MSFT
2019-09-17,129.02536894910247,129.5529236224832,128.52606073166706,129.43045043945312,17814200,MSFT
2019-09-18,129.40224042680123,130.6363451027071,128.6203235949755,130.4950408935547,23982100,MSFT
2019-09-19,132.17188287622108,134.12195231938244,131.95521168804507,132.89727783203125,35772100,MSFT
2019-09-20,132.84076144352028,133.44368328988745,130.2406636763351,131.36172485351562,39167300,MSFT
2019-09-23,131.1638382717348,131.54067327683077,130.4196124956969,131.0790557861328,17139300,MSFT
2019-09-24,132.2284196898619,132.53930327795948,128.95003315823615,129.4210662841797,29773200,MSFT
2019-09-25,129.53410272550485,131.85159190644669,128.14926425911082,131.28634643554688,21382000,MSFT
2019-09-26,131.3617346067307,132.05885450831983,130.41966825341197,131.4559326171875,17456600,MSFT
2019-09-27,132.03056122939054,132.22840143988893,128.7333298028649,129.75076293945312,22477700,MSFT
2019-09-30,130.05224300745024,131.15445874683635,129.7978811061182,130.9754638671875,17280900,MSFT
2019-10-01,131.56897646793246,132.12479210777667,129.06307678264102,129.1290283203125,21466600,MSFT
2019-10-02,128.35651665060894,128.4695599919467,125.84120168232033,126.84920501708984,30521700,MSFT
2019-10-03,127.13184621978174,128.8275684602126,125.50207552124122,128.38479614257812,24132900,MSFT
2019-10-04,128.8275683309191,130.24066780072806,128.51668472258618,130.11819458007812,22897700,MSFT
2019-10-07,129.1949165098676,130.1746587176169,129.08187320218474,129.1760711669922,15303700,MSFT
2019-10-08,129.1384518382265,129.77905003080565,127.76302869711364,127.81013488769531,25550500,MSFT
2019-10-09,129.49646674957916,130.66462000370925,129.03484899202502,130.2312774658203,19749900,MSFT
2019-10-10,130.4667817882378,131.57841324781248,130.2406806757921,131.04144287109375,17654600,MSFT
2019-10-11,132.00231049757377,132.85959418402572,131.4182340572519,131.58779907226562,25446000,MSFT
2019-10-14,131.5972054410786,132.1624364316741,131.4370559416705,131.46531677246094,13304300,MSFT
2019-10-15,131.94580260785128,133.57557326869113,131.7102860347615,133.3683319091797,19695700,MSFT
2019-10-16,132.63347276041398,132.82189747010992,131.4464747131802,132.27549743652344,20751600,MSFT
2019-10-17,132.7842272340001,133.22699949537883,130.96604637859363,131.59722900390625,21460600,MSFT
2019-10-18,131.66318812164627,131.88928922095005,128.64857867155433,129.4493408203125,32273500,MSFT
2019-10-21,130.42909315610265,130.47619935212697,129.07251520944223,130.41024780273438,20078200,MSFT
2019-10-22,130.9189365022612,131.8986789919642,128.3659308623604,128.4695587158203,27431000,MSFT
2019-10-23,128.95004012631517,129.4870104440162,127.75361189682589,129.2891845703125,29844600,MSFT
2019-10-24,131.31459392111518,132.28492086017002,130.63630517491148,131.83273315429688,37029300,MSFT
2019-10-25,131.26747884977937,132.963200600433,131.13559017888338,132.5769500732422,25959700,MSFT
2019-10-28,136.03435845204905,137.23078659427898,135.19592007870443,135.83653259277344,35280100,MSFT
2019-10-29,135.73286504103186,136.1285310186724,134.38570324533563,134.55528259277344,20589500,MSFT
2019-10-30,135.20534429087087,136.5995982341125,134.51762561887838,136.23219299316406,18496600,MSFT
2019-10-31,136.5054014299843,136.53366226906516,134.70606571774047,135.0640411376953,24605100,MSFT
2019-11-01,135.90246246597496,136.05319650529455,134.68720341408505,135.3937530517578,33128400,MSFT
2019-11-04,136.43945182905225,136.59960136084538,135.80826918911828,136.17567443847656,16912000,MSFT
2019-11-05,136.57131459302198,136.61842076984976,135.57272689333539,136.0908660888672,18250200,MSFT
2019-11-06,136.00605792276184,136.14737644150603,134.90384247552896,135.71401977539062,16575800,MSFT
2019-11-07,135.50678452405998,136.4865413190258,135.44084737187669,135.90245056152344,17786700,MSFT
2019-11-08,135.63866615220937,137.5322281167354,135.43141047077083,137.50396728515625,16732700,MSFT
2019-11-11,136.91986882779443,137.9373018315631,136.345207993484,137.645263671875,14362600,MSFT
2019-11-12,137.8054119173583,139.02068509478076,137.5981562495,138.54965209960938,18641600,MSFT
2019-11-13,138.2388322255447,138.9171212007731,137.80547534561825,138.7758026123047,16919200,MSFT
2019-11-14,138.50252711511754,139.8119980888634,138.48368177292994,139.48226928710938,19729800,MSFT
2019-11-15,140.30188998621853,141.30049207446405,139.68013731779254,141.28164672851562,23485700,MSFT
2019-11-18,141.37587100065798,141.8280587180266,140.34900799432467,141.63021850585938,21534000,MSFT
2019-11-19,142.13890934172244,142.5628361269842,141.4982970469481,141.6772918701172,23935700,MSFT
2019-11-20,142.08383484945023,142.58482786555797,140.33509026875353,141.4315948486328,25696800,MSFT
2019-11-21,141.2235861279266,141.60170346192638,140.37284736790474,141.29920959472656,18576100,MSFT
2019-11-22,141.85695437699914,142.0743628652784,140.67536455680172,141.40321350097656,15901800,MSFT
2019-11-25,141.79078033326374,143.06690312574474,141.7151568529082,142.95346069335938,22420900,MSFT
2019-11-26,143.07634064349944,144.07832644663813,143.03853611781818,143.7096710205078,24620100,MSFT
2019-11-27,143.99325795046357,144.15395242888414,143.2275900846994,143.9838104248047,15184400,MSFT
2019-11-29,143.77582685922684,143.96487830859544,143.00069716600424,143.09523010253906,11977300,MSFT
2019-12-02,143.501664853897,143.52057432263098,140.20267653289824,141.3653564453125,27418400,MSFT
2019-12-03,139.41810209826042,141.25191673669013,138.62406305705204,141.13848876953125,24066000,MSFT
2019-12-04,141.92312458381133,141.9609291139393,141.03456667690364,141.6490020751953,17574700,MSFT
2019-12-05,141.8380365403815,142.09326396513643,141.2992246907547,141.72459411621094,17869100,MSFT
2019-12-06,142.726605890285,143.55843533386508,142.04600898499862,143.44500732421875,16403500,MSFT
2019-12-09,142.8022477061822,143.8798572072931,142.65100072476514,143.0763702392578,16687400,MSFT
2019-12-10,143.01013447200765,143.57730320328992,142.50914167631169,142.85890197753906,16476100,MSFT
2019-12-11,143.24650388193757,143.55844535394203,142.1027329082931,143.3977508544922,18856600,MSFT
2019-12-12,143.35047657910508,145.04252134219536,142.75496509556822,144.8534698486328,24612100,MSFT
2019-12-13,144.62659591254433,146.413159167457,144.4659014257082,146.07286071777344,23845400,MSFT
2019-12-16,146.6210845661192,147.36784281482633,146.34696213711803,147.01809692382812,24144200,MSFT
2019-12-17,146.9424305848108,147.188210370509,145.99715922122414,146.22402954101562,25425600,MSFT
2019-12-18,145.85542356552523,146.97083722804186,145.74198115545315,145.9215850830078,24129200,MSFT
2019-12-19,145.57187216641574,147.2450074630696,145.33555419211962,147.18829345703125,24958900,MSFT
2019-12-20,148.7384978015833,149.8161068904541,147.73649775079065,148.7952117919922,53477500,MSFT
2019-12-23,149.46634657676498,149.46634657676498,148.66287433980457,148.7952117919922,17718200,MSFT
2019-12-24,148.8614405492138,149.07886350892855,148.5211420293418,148.7669219970703,8989200,MSFT
2019-12-26,148.93701486865942,150.04298108714522,148.7857679267206,149.98626708984375,14520600,MSFT
2019-12-27,150.72361104065038,150.81814400607198,149.56093056923316,150.26043701171875,18412800,MSFT
2019-12-30,150.28875157245514,150.31710856933202,148.1524283163877,148.96536254882812,16348400,MSFT
2019-12-31,148.19025539743808,149.1355271417693,147.88776151587507,149.06935119628906,18369400,MSFT
2020-01-02,150.0902625907942,151.93353980620552,149.6648931447306,151.82955932617188,22622100,MSFT
2020-01-03,149.6554101548303,151.196193090949,149.40963030188232,149.93898010253906,21116200,MSFT
2020-01-06,148.48329153461876,150.3927445508696,147.94447970171677,150.32656860351562,20813700,MSFT
2020-01-07,150.60072617609066,150.93156268718585,148.71018237427404,148.95594787597656,21634100,MSFT
2020-01-08,150.23204869357042,151.99971686703032,149.30568631614628,151.3285675048828,27746500,MSFT
2020-01-09,152.9827982399451,153.34200617143892,152.21713032172246,153.2191162109375,21385000,MSFT
2020-01-10,153.9091751273673,154.28727811161113,152.35891539033636,152.51016235351562,20725900,MSFT
2020-01-13,152.90719193573332,154.37236640522238,152.43455594065338,154.34400939941406,21626500,MSFT
2020-01-14,154.44794943449625,154.6464628468558,152.86934735532085,153.2569122314453,23477400,MSFT
2020-01-15,153.72007035240767,154.96783584765552,153.67281830910034,154.24942016601562,21417900,MSFT
2020-01-16,155.35541857174925,157.1419816102334,155.05292468702913,157.0758056640625,23865400,MSFT
2020-01-17,158.2574203045993,158.30468678450072,156.37632402467744,157.95494079589844,34371700,MSFT
2020-01-21,157.55788307477562,158.98525260050442,157.32156514521276,157.3877410888672,29517200,MSFT
2020-01-22,158.23842823855944,158.32351362745524,156.61256025973043,156.6314697265625,24138800,MSFT
2020-01-23,157.09472547499433,157.6713418599453,156.22507713475247,157.59571838378906,19680800,MSFT
2020-01-24,158.3424670503659,158.3613765241698,155.44993777757642,156.0076446533203,24918100,MSFT
2020-01-27,152.33055036956728,154.43851694569852,151.4325450114777,153.39871215820312,32078100,MSFT
2020-01-28,154.81659911684454,156.68823305925625,154.1454642817214,156.4046630859375,24899900,MSFT
2020-01-29,158.65440861589227,159.51460937852576,156.62208010292088,158.8434600830078,34754500,MSFT
2020-01-30,164.52455005778435,164.52455005778435,161.44295493874296,163.3240509033203,51597500,MSFT
2020-01-31,162.7852840446557,162.9648735939353,160.29921427404815,160.91363525390625,36142700,MSFT
2020-02-03,161.1026818172844,164.94994534557068,161.07432481438784,164.83651733398438,30107000,MSFT
2020-02-04,167.44546857406942,170.75392031861364,166.66089114380435,170.2623748779297,36433300,MSFT
2020-02-05,173.958328055295,174.11902249336677,168.6459063808411,170.05435180664062,39186300,MSFT
2020-02-06,171.06583483899962,173.75986517610264,170.20563405922817,173.58026123046875,27751400,MSFT
2020-02-07,172.8429278537335,175.47078190024337,172.49316753333272,173.8260040283203,33529100,MSFT
2020-02-10,173.53300042903595,178.50512495189932,173.22105900121804,178.37278747558594,35844300,MSFT
2020-02-11,180.21606177076302,180.2633282452073,173.45737421261373,174.34593200683594,53159900,MSFT
2020-02-12,175.42353231595447,175.67875972595644,171.89767274276622,174.6011505126953,47062900,MSFT
2020-02-13,173.06040357578686,176.03800467658817,172.86189010467047,173.6559295654297,35295800,MSFT
2020-02-14,173.22103937911754,175.26282971697995,172.65387058847747,175.20611572265625,23149500,MSFT
2020-02-18,175.4519100559709,177.42752477655208,175.34792957469273,176.98324584960938,27792200,MSFT
2020-02-19,178.25333216315812,178.36706995832807,176.7462485247681,177.51400756835938,29997500,MSFT
2020-02-20,177.20123010558348,177.48558908217993,171.6562951458951,174.80316162109375,36862400,MSFT
2020-02-21,173.6183316037425,173.93112500826635,168.00704036902022,169.27716064453125,48572600,MSFT
2020-02-24,159.02140017038658,165.4478463263177,154.71813679067944,161.97869873046875,68311100,MSFT
2020-02-25,165.11611976454265,165.72274558384058,158.9076748317135,159.3057861328125,68073300,MSFT
2020-02-26,160.8602752572203,164.2251446871033,159.43849455284118,161.29627990722656,56206100,MSFT
2020-02-27,154.8035013421261,158.3200311084721,149.74195067287758,149.9315185546875,93174900,MSFT
