Date,TSLA,GME,AAPL,MSFT,^GSPC
2019-03-29,18.657333374023438,2.5399999618530273,45.262149810791016,110.33014678955078,2834.39990234375
2019-04-01,19.278667449951172,2.5924999713897705,45.56953811645508,111.34042358398438,2867.18994140625
2019-04-02,19.058666229248047,2.5250000953674316,46.23197937011719,111.49947357177734,2867.239990234375
2019-04-03,19.45400047302246,2.4075000286102295,46.54890060424805,112.22917175292969,2873.39990234375
2019-04-04,17.851999282836914,2.507499933242798,46.62991714477539,111.65850067138672,2879.389892578125
2019-04-05,18.33066749572754,2.4649999141693115,46.94206619262695,112.1543197631836,2892.739990234375
2019-04-08,18.213333129882812,2.484999895095825,47.680755615234375,112.19172668457031,2895.77001953125
2019-04-09,18.15399932861328,2.4549999237060547,47.53778076171875,111.58367919921875,2878.199951171875
2019-04-10,18.40399932861328,2.492500066757202,47.804656982421875,112.43495178222656,2888.2099609375
2019-04-11,17.89466667175293,2.440000057220459,47.40671157836914,112.56591796875,2888.320068359375
2019-04-12,17.84666633605957,2.3299999237060547,47.38764190673828,113.1458969116211,2907.409912109375
2019-04-15,17.7586669921875,2.234999895095825,47.47344207763672,113.23947143554688,2905.580078125
2019-04-16,18.224000930786133,2.2699999809265137,47.47821044921875,112.97753143310547,2907.06005859375
2019-04-17,18.082000732421875,2.234999895095825,48.402748107910156,113.9129867553711,2900.449951171875
2019-04-18,18.21733283996582,2.192500114440918,48.57670211791992,115.40978240966797,2905.030029296875
2019-04-22,17.516666412353516,2.1624999046325684,48.73634719848633,115.77460479736328,2907.969970703125
2019-04-23,17.593332290649414,2.2225000858306885,49.43928146362305,117.3462142944336,2933.679931640625
2019-04-24,17.243999481201172,2.252500057220459,49.363033294677734,116.94395446777344,2927.25
2019-04-25,16.5086669921875,2.237499952316284,48.91505432128906,120.81682586669922,2926.169921875
2019-04-26,15.675999641418457,2.2225000858306885,48.68153762817383,121.50907897949219,2939.8798828125
2019-04-29,16.097999572753906,2.190000057220459,48.755409240722656,121.39683532714844,2943.030029296875
2019-04-30,15.912667274475098,2.1624999046325684,47.81657028198242,122.17330169677734,2945.830078125
2019-05-01,15.600666999816895,2.127500057220459,50.16368103027344,119.62877655029297,2923.72998046875
2019-05-02,16.273332595825195,2.192500114440918,49.83721923828125,118.06649780273438,2917.52001953125
2019-05-03,17.00200080871582,2.242500066757202,50.45676803588867,120.58292388916016,2945.639892578125
2019-05-06,17.022666931152344,2.2125000953674316,49.67757034301758,119.88133239746094,2932.469970703125
2019-05-07,16.470666885375977,2.192500114440918,48.338417053222656,117.42105102539062,2884.050048828125
2019-05-08,16.32266616821289,2.172499895095825,48.34794998168945,117.41168975830078,2879.419921875
2019-05-09,16.131999969482422,2.130000114440918,47.82848358154297,117.40233612060547,2870.719970703125
2019-05-10,15.968000411987305,2.119999885559082,47.165897369384766,118.9271469116211,2881.39990234375
2019-05-13,15.133999824523926,2.065000057220459,44.42464065551758,115.39105224609375,2811.8701171875
2019-05-14,15.487333297729492,2.132499933242798,45.127899169921875,116.68202209472656,2834.409912109375
2019-05-15,15.463333129882812,2.172499895095825,45.668495178222656,118.32516479492188,2850.9599609375
2019-05-16,15.222000122070312,2.1675000190734863,45.467567443847656,121.05745697021484,2876.320068359375
2019-05-17,14.0686674118042,2.1524999141693115,45.209224700927734,120.25,2859.530029296875
2019-05-20,13.690667152404785,2.015000104904175,43.7955436706543,118.512939453125,2840.22998046875
2019-05-21,13.67199993133545,2.0325000286102295,44.63513946533203,119.15142059326172,2864.360107421875
2019-05-22,12.84866714477539,1.975000023841858,43.72138977050781,119.87442779541016,2856.27001953125
2019-05-23,13.03266716003418,1.9249999523162842,42.975074768066406,118.4753646850586,2822.239990234375
2019-05-24,12.708666801452637,1.9550000429153442,42.810020446777344,118.53172302246094,2826.06005859375
2019-05-28,12.579999923706055,1.934999942779541,42.63301467895508,118.45663452148438,2802.389892578125
2019-05-29,12.657333374023438,1.8925000429153442,42.429683685302734,117.31111145019531,2783.02001953125
2019-05-30,12.54800033569336,1.899999976158142,42.649757385253906,118.05287170410156,2788.860107421875
2019-05-31,12.343999862670898,1.8949999809265137,41.87714385986328,116.1280288696289,2752.06005859375
2019-06-03,11.9313325881958,1.8674999475479126,41.45375442504883,112.52252197265625,2744.449951171875
2019-06-04,12.90666675567627,1.9550000429153442,42.97028350830078,115.6397933959961,2803.27001953125
2019-06-05,13.105999946594238,1.2599999904632568,43.66396713256836,118.14676666259766,2826.14990234375
2019-06-06,13.729999542236328,1.2825000286102295,44.30503463745117,120.01525115966797,2843.489990234375
2019-06-07,13.633333206176758,1.2549999952316284,45.48429870605469,123.37665557861328,2873.340087890625
2019-06-10,14.192000389099121,1.3600000143051147,46.06556701660156,124.50337982177734,2886.72998046875
2019-06-11,14.473333358764648,1.4299999475479126,46.59897994995117,124.0339126586914,2885.719970703125
2019-06-12,13.950667381286621,1.375,46.450679779052734,123.46119689941406,2879.840087890625
2019-06-13,14.260666847229004,1.4249999523162842,46.44110870361328,124.24047088623047,2891.639892578125
2019-06-14,14.32800006866455,1.4075000286102295,46.10383605957031,124.36251831054688,2886.97998046875
2019-06-17,15.001999855041504,1.4249999523162842,46.37891387939453,124.73810577392578,2889.669921875
2019-06-18,14.982666969299316,1.4325000047683716,47.469688415527344,126.90705108642578,2917.75
2019-06-19,15.095333099365234,1.4075000286102295,47.33094024658203,127.4046859741211,2926.4599609375
2019-06-20,14.641332626342773,1.3825000524520874,47.711280822753906,128.5877685546875,2954.179931640625
2019-06-21,14.790666580200195,1.3550000190734863,47.548614501953125,128.60655212402344,2950.4599609375
2019-06-24,14.909333229064941,1.3424999713897705,47.50077438354492,129.3670654296875,2945.35009765625
2019-06-25,14.650667190551758,1.3624999523162842,46.78078079223633,125.2826919555664,2917.3798828125
2019-06-26,14.618000030517578,1.3674999475479126,47.7926025390625,125.7521743774414,2913.780029296875
2019-06-27,14.855999946594238,1.3849999904632568,47.77824783325195,125.958740234375,2924.919921875
2019-06-28,14.897333145141602,1.3674999475479126,47.3429069519043,125.78034973144531,2941.760009765625
2019-07-01,15.14466667175293,1.340000033378601,48.21121597290039,127.39530944824219,2964.330078125
2019-07-02,14.970000267028809,1.3450000286102295,48.49346160888672,128.24037170410156,2973.010009765625
2019-07-03,15.65999984741211,1.3274999856948853,48.89533615112305,129.06661987304688,2995.820068359375
2019-07-05,15.539999961853027,1.3799999952316284,48.85227584838867,128.69100952148438,2990.409912109375
2019-07-08,15.355999946594238,1.3624999523162842,47.84523010253906,128.5971221923828,2975.949951171875
2019-07-09,15.337332725524902,1.3274999856948853,48.13705825805664,128.12767028808594,2979.6298828125
2019-07-10,15.928000450134277,1.2949999570846558,48.61305236816406,129.432861328125,2993.070068359375
2019-07-11,15.90666675567627,1.2100000381469727,48.25905227661133,129.94921875,2999.909912109375
2019-07-12,16.338666915893555,1.2274999618530273,48.62981414794922,130.418701171875,3013.77001953125
2019-07-15,16.899999618530273,1.1875,49.08668518066406,130.418701171875,3014.300048828125
2019-07-16,16.825332641601562,1.1575000286102295,48.9168586730957,128.70980834960938,3004.0400390625
2019-07-17,16.99066734313965,1.0950000286102295,48.64177703857422,127.94930267333984,2984.419921875
2019-07-18,16.902666091918945,1.0499999523162842,49.19432830810547,128.0901641845703,2995.110107421875
2019-07-19,17.211999893188477,1.0800000429153442,48.4599723815918,128.27793884277344,2976.610107421875
2019-07-22,17.045333862304688,1.034999966621399,49.56748962402344,129.97740173339844,2985.030029296875
2019-07-23,17.344667434692383,1.0225000381469727,49.95499038696289,130.784912109375,3005.469970703125
2019-07-24,17.658666610717773,1.0199999809265137,49.91432571411133,132.1275634765625,3019.56005859375
2019-07-25,15.254667282104492,0.9950000047683716,49.51964569091797,131.6299285888672,3003.669921875
2019-07-26,15.202667236328125,1.002500057220459,49.691871643066406,132.70970153808594,3025.860107421875
2019-07-29,15.718000411987305,1.0299999713897705,50.15592575073242,132.4186553955078,3020.969970703125
2019-07-30,16.150667190551758,1.0075000524520874,49.940635681152344,131.7801971435547,3013.179931640625
2019-07-31,16.107332229614258,1.0049999952316284,50.959632873535156,127.94930267333984,2980.3798828125
2019-08-01,15.59000015258789,0.9599999785423279,49.856910705566406,129.62997436523438,2953.56005859375
2019-08-02,15.62266731262207,0.9449999928474426,48.80203628540039,128.54078674316406,2932.050048828125
2019-08-05,15.221332550048828,0.9275000095367432,46.24736022949219,124.13719940185547,2844.739990234375
2019-08-06,15.383333206176758,0.9524999856948853,47.122840881347656,126.46577453613281,2881.77001953125
2019-08-07,15.561332702636719,0.9524999856948853,47.610816955566406,127.01974487304688,2883.97998046875
2019-08-08,15.886667251586914,0.9725000262260437,48.6609001159668,130.4093017578125,2938.090087890625
2019-08-09,15.667332649230957,0.8974999785423279,48.25992202758789,129.30136108398438,2918.64990234375
2019-08-12,15.267333030700684,0.8774999976158142,48.13747024536133,127.49856567382812,2882.699951171875
2019-08-13,15.666666984558105,0.8675000071525574,50.17601013183594,130.13705444335938,2926.320068359375
2019-08-14,14.641332626342773,0.8299999833106995,48.682518005371094,126.218017578125,2840.60009765625
2019-08-15,14.37600040435791,0.8025000095367432,48.440006256103516,125.9354019165039,2847.60009765625
2019-08-16,14.662667274475098,0.8299999833106995,49.58293914794922,128.2434844970703,2888.679931640625
2019-08-19,15.121999740600586,0.8450000286102295,50.50736618041992,130.39134216308594,2923.64990234375
2019-08-20,15.057332992553711,0.8550000190734863,50.509765625,129.30796813964844,2900.510009765625
2019-08-21,14.722000122070312,0.8849999904632568,51.05720520019531,130.74932861328125,2924.429931640625
2019-08-22,14.8100004196167,0.9674999713897705,51.01399230957031,129.7978515625,2922.949951171875
2019-08-23,14.09333324432373,0.9125000238418579,48.656105041503906,125.66221618652344,2847.110107421875
2019-08-26,14.333333015441895,0.9549999833106995,49.580535888671875,127.60286712646484,2878.3798828125
2019-08-27,14.272000312805176,0.925000011920929,49.02106475830078,127.87602233886719,2869.159912109375
2019-08-28,14.37266731262207,0.9700000286102295,49.35002517700195,127.70648956298828,2887.93994140625
2019-08-29,14.780667304992676,1.0575000047683716,50.18560791015625,130.11819458007812,2924.580078125
2019-08-30,15.040666580200195,0.9925000071525574,50.12077713012695,129.8732147216797,2926.4599609375
2019-09-03,15.000666618347168,0.9524999856948853,49.390846252441406,128.15866088867188,2906.27001953125
2019-09-04,14.711999893188477,0.9950000047683716,50.22883987426758,129.6566162109375,2937.780029296875
2019-09-05,15.305333137512207,1.0575000047683716,51.21088409423828,131.9364013671875,2976.0
2019-09-06,15.16333293914795,1.0774999856948853,51.206077575683594,131.04144287109375,2978.7099609375
2019-09-09,15.452667236328125,1.190000057220459,51.424583435058594,129.55296325683594,2978.429931640625
2019-09-10,15.702667236328125,1.2725000381469727,52.03207015991211,128.1963348388672,2979.389892578125
2019-09-11,16.47333335876465,1.1475000381469727,53.68643569946289,128.23402404785156,3000.929931640625
2019-09-12,16.391332626342773,1.1449999809265137,53.56637191772461,129.55296325683594,3009.570068359375
2019-09-13,16.34666633605957,1.1024999618530273,52.5242919921875,129.36456298828125,3007.389892578125
2019-09-16,16.187332153320312,1.087499976158142,52.8004150390625,128.431884765625,2997.9599609375
2019-09-17,16.319332122802734,1.0824999809265137,52.992515563964844,129.43045043945312,3005.699951171875
2019-09-18,16.232667922973633,1.149999976158142,53.48954391479492,130.4950408935547,3006.72998046875
2019-09-19,16.440000534057617,1.1100000143051147,53.0549430847168,132.89727783203125,3006.7900390625
2019-09-20,16.041332244873047,1.1749999523162842,52.27937698364258,131.36172485351562,2992.070068359375
2019-09-23,16.082000732421875,1.2549999952316284,52.51709747314453,131.0790557861328,2991.780029296875
2019-09-24,14.880666732788086,1.252500057220459,52.267372131347656,129.4210662841797,2966.60009765625
2019-09-25,15.24666690826416,1.2999999523162842,53.07173538208008,131.28634643554688,2984.8701171875
2019-09-26,16.17066764831543,1.3200000524520874,52.79801559448242,131.4559326171875,2977.6201171875
2019-09-27,16.142000198364258,1.3350000381469727,52.541107177734375,129.75076293945312,2961.7900390625
2019-09-30,16.058000564575195,1.3799999952316284,53.777671813964844,130.9754638671875,2976.739990234375
2019-10-01,16.312667846679688,1.3949999809265137,53.92653274536133,129.1290283203125,2940.25
2019-10-02,16.208667755126953,1.3300000429153442,52.5747184753418,126.84920501708984,2887.610107421875
2019-10-03,15.535332679748535,1.3550000190734863,53.02131652832031,128.38479614257812,2910.6298828125
2019-10-04,15.428667068481445,1.3875000476837158,54.50761413574219,130.11819458007812,2952.010009765625
2019-10-07,15.847999572753906,1.372499942779541,54.51961898803711,129.1760711669922,2938.7900390625
2019-10-08,16.003332138061523,1.3075000047683716,53.88092041015625,127.81013488769531,2893.06005859375
2019-10-09,16.302000045776367,1.247499942779541,54.51240921020508,130.2312774658203,2919.39990234375
2019-10-10,16.31599998474121,1.2625000476837158,55.24715042114258,131.04144287109375,2938.1298828125
2019-10-11,16.525999069213867,1.3424999713897705,56.71664047241211,131.58779907226562,2970.27001953125
2019-10-14,17.130666732788086,1.3949999809265137,56.63499069213867,131.46531677246094,2966.14990234375
2019-10-15,17.19266700744629,1.402500033378601,56.50294494628906,133.3683319091797,2995.679931640625
2019-10-16,17.316667556762695,1.4700000286102295,56.27482223510742,132.27549743652344,2989.68994140625
2019-10-17,17.46466636657715,1.5075000524520874,56.49333190917969,131.59722900390625,2997.949951171875
2019-10-18,17.1299991607666,1.4850000143051147,56.7646598815918,129.4493408203125,2986.199951171875
2019-10-21,16.899999618530273,1.4824999570846558,57.749107360839844,130.41024780273438,3006.719970703125
2019-10-22,17.038667678833008,1.597499966621399,57.61705780029297,128.4695587158203,2995.989990234375
2019-10-23,16.978666305541992,1.6074999570846558,58.39019775390625,129.2891845703125,3004.52001953125
2019-10-24,19.978666305541992,1.6050000190734863,58.48624801635742,131.83273315429688,3010.2900390625
2019-10-25,21.875333786010742,1.587499976158142,59.20658493041992,132.5769500732422,3022.550048828125
2019-10-28,21.847333908081055,1.5475000143051147,59.79966354370117,135.83653259277344,3039.419921875
2019-10-29,21.08133316040039,1.4524999856948853,58.4166145324707,134.55528259277344,3036.889892578125
2019-10-30,21.000667572021484,1.4325000047683716,58.40941619873047,136.23219299316406,3046.77001953125
2019-10-31,20.994667053222656,1.3600000143051147,59.73003005981445,135.0640411376953,3037.56005859375
2019-11-01,20.887332916259766,1.4600000381469727,61.42521667480469,135.3937530517578,3066.909912109375
2019-11-04,21.1646671295166,1.462499976158142,61.8286018371582,136.17567443847656,3078.27001953125
2019-11-05,21.148000717163086,1.4774999618530273,61.73975372314453,136.0908660888672,3074.6201171875
2019-11-06,21.77199935913086,1.5225000381469727,61.76616668701172,135.71401977539062,3076.780029296875
2019-11-07,22.369333267211914,1.5549999475479126,62.47903823852539,135.90245056152344,3085.179931640625
2019-11-08,22.47599983215332,1.5225000381469727,62.65001678466797,137.50396728515625,3093.080078125
2019-11-11,23.006000518798828,1.5049999952316284,63.14615249633789,137.645263671875,3087.010009765625
2019-11-12,23.32866668701172,1.4800000190734863,63.08832931518555,138.54965209960938,3091.840087890625
2019-11-13,23.073999404907227,1.4850000143051147,63.69282150268555,138.7758026123047,3094.0400390625
2019-11-14,23.290000915527344,1.4950000047683716,63.252113342285156,139.48226928710938,3096.6298828125
2019-11-15,23.47800064086914,1.4700000286102295,64.00349426269531,141.28164672851562,3120.4599609375
2019-11-18,23.332666397094727,1.4049999713897705,64.32621002197266,141.63021850585938,3122.030029296875
2019-11-19,23.968000411987305,1.375,64.13113403320312,141.6772918701172,3120.179931640625
2019-11-20,23.481332778930664,1.3650000095367432,63.38456344604492,141.4315948486328,3108.4599609375
2019-11-21,23.655332565307617,1.375,63.100372314453125,141.29920959472656,3103.5400390625
2019-11-22,22.202667236328125,1.4149999618530273,63.04498291015625,141.40321350097656,3110.2900390625
2019-11-25,22.422666549682617,1.5075000524520874,64.15039825439453,142.95346069335938,3133.639892578125
2019-11-26,21.92799949645996,1.524999976158142,63.64946746826172,143.7096710205078,3140.52001953125
2019-11-27,22.086000442504883,1.587499976158142,64.5044174194336,143.9838104248047,3153.6298828125
2019-11-29,21.996000289916992,1.5850000381469727,64.36234283447266,143.09523010253906,3140.97998046875
2019-12-02,22.32466697692871,1.5425000190734863,63.61818313598633,141.3653564453125,3113.8701171875
2019-12-03,22.413333892822266,1.5299999713897705,62.48384094238281,141.13848876953125,3093.199951171875
2019-12-04,22.20199966430664,1.6074999570846558,63.03533935546875,141.6490020751953,3112.760009765625
2019-12-05,22.024667739868164,1.600000023841858,63.96014404296875,141.72459411621094,3117.429931640625
2019-12-06,22.392667770385742,1.6699999570846558,65.19561767578125,143.44500732421875,3145.909912109375
2019-12-09,22.635332107543945,1.5824999809265137,64.2828598022461,143.0763702392578,3135.9599609375
2019-12-10,23.256000518798828,1.627500057220459,64.6585464477539,142.85890197753906,3132.52001953125
2019-12-11,23.51333236694336,1.3825000524520874,65.21009063720703,143.3977508544922,3141.6298828125
2019-12-12,23.978666305541992,1.3949999809265137,65.37622833251953,144.8534698486328,3168.570068359375
2019-12-13,23.892667770385742,1.3624999523162842,66.26490020751953,146.07286071777344,3168.800048828125
2019-12-16,25.433332443237305,1.375,67.39922332763672,147.01809692382812,3191.449951171875
2019-12-17,25.266000747680664,1.5149999856948853,67.53168487548828,146.22402954101562,3192.52001953125
2019-12-18,26.209999084472656,1.5399999618530273,67.37032318115234,145.9215850830078,3191.139892578125
2019-12-19,26.93600082397461,1.5149999856948853,67.43775939941406,147.18829345703125,3205.3701171875
2019-12-20,27.03933334350586,1.497499942779541,67.29806518554688,148.7952117919922,3221.219970703125
2019-12-23,27.947999954223633,1.402500033378601,68.39625549316406,148.7952117919922,3224.010009765625
2019-12-24,28.350000381469727,1.3600000143051147,68.46127319335938,148.7669219970703,3223.3798828125
2019-12-26,28.729333877563477,1.350000023841858,69.819580078125,149.98626708984375,3239.909912109375
2019-12-27,28.691999435424805,1.475000023841858,69.79312133789062,150.26043701171875,3240.02001953125
2019-12-30,27.64666748046875,1.5325000286102295,70.20731353759766,148.96536254882812,3221.2900390625
2019-12-31,27.8886661529541,1.5199999809265137,70.72029876708984,149.06935119628906,3230.780029296875
2020-01-02,28.68400001525879,1.5774999856948853,72.33385467529297,151.82955932617188,3257.85009765625
2020-01-03,29.534000396728516,1.4700000286102295,71.6306381225586,149.93898010253906,3234.85009765625
2020-01-06,30.1026668548584,1.462499976158142,72.20140838623047,150.32656860351562,3246.280029296875
2020-01-07,31.270666122436523,1.3799999952316284,71.8618392944336,148.95594787597656,3237.179931640625
2020-01-08,32.80933380126953,1.4299999475479126,73.01785278320312,151.3285675048828,3253.050048828125
2020-01-09,32.089332580566406,1.3875000476837158,74.56877899169922,153.2191162109375,3274.699951171875
2020-01-10,31.876667022705078,1.3574999570846558,74.73735046386719,152.51016235351562,3265.35009765625
2020-01-13,34.990665435791016,1.3574999570846558,76.3340835571289,154.34400939941406,3288.1298828125
2020-01-14,35.861331939697266,1.1775000095367432,75.30331420898438,153.2569122314453,3283.14990234375
2020-01-15,34.56666564941406,1.152500033378601,74.98062133789062,154.24942016601562,3289.2900390625
2020-01-16,34.232666015625,1.1549999713897705,75.91985321044922,157.0758056640625,3316.81005859375
2020-01-17,34.03333282470703,1.1875,76.7603759765625,157.95494079589844,3329.6201171875
2020-01-21,36.47999954223633,1.1475000381469727,76.24016571044922,157.3877410888672,3320.7900390625
2020-01-22,37.97066879272461,1.1399999856948853,76.5123062133789,156.6314697265625,3321.75
2020-01-23,38.14666748046875,1.1549999713897705,76.88078308105469,157.59571838378906,3325.5400390625
2020-01-24,37.654666900634766,1.0800000429153442,76.65923309326172,156.0076446533203,3295.469970703125
2020-01-27,37.201332092285156,1.0700000524520874,74.40504455566406,153.39871215820312,3243.6298828125
2020-01-28,37.793331146240234,1.0525000095367432,76.5099105834961,156.4046630859375,3276.239990234375
2020-01-29,38.732666015625,1.0325000286102295,78.11144256591797,158.8434600830078,3273.39990234375
2020-01-30,42.72066879272461,0.9825000166893005,77.99822998046875,163.3240509033203,3283.659912109375
2020-01-31,43.371334075927734,0.9599999785423279,74.5398941040039,160.91363525390625,3225.52001953125
2020-02-03,52.0,0.987500011920929,74.33518981933594,164.83651733398438,3248.919921875
2020-02-04,59.137332916259766,1.0175000429153442,76.7892837524414,170.2623748779297,3297.590087890625
2020-02-05,48.97999954223633,1.0449999570846558,77.41543579101562,170.05435180664062,3334.68994140625
2020-02-06,49.930667877197266,1.034999966621399,78.32099151611328,173.58026123046875,3345.780029296875
2020-02-07,49.871334075927734,0.9524999856948853,77.25636291503906,173.8260040283203,3327.7099609375
2020-02-10,51.41866683959961,0.9850000143051147,77.623291015625,178.37278747558594,3352.090087890625
2020-02-11,51.62533187866211,1.0049999952316284,77.15497589111328,174.34593200683594,3357.75
2020-02-12,51.15266799926758,1.0475000143051147,78.98723602294922,174.6011505126953,3379.449951171875
2020-02-13,53.599998474121094,1.027500033378601,78.42475891113281,173.6559295654297,3373.93994140625
2020-02-14,53.33533477783203,1.0049999952316284,78.4440689086914,175.20611572265625,3380.159912109375
2020-02-18,57.22666549682617,1.0149999856948853,77.00774383544922,176.98324584960938,3370.2900390625
2020-02-19,61.16133117675781,1.037500023841858,78.12300872802734,177.51400756835938,3386.14990234375
2020-02-20,59.96066665649414,1.034999966621399,77.32152557373047,174.80316162109375,3373.22998046875
2020-02-21,60.06666564941406,1.0099999904632568,75.57136535644531,169.27716064453125,3337.75
2020-02-24,55.58599853515625,0.925000011920929,71.98168182373047,161.97869873046875,3225.889892578125
2020-02-25,53.32733154296875,0.8899999856948853,69.54351806640625,159.3057861328125,3128.2099609375
2020-02-26,51.91999816894531,0.8475000262260437,70.64674377441406,161.29627990722656,3116.389892578125
2020-02-27,45.266666412353516,0.8675000071525574,66.0286865234375,149.9315185546875,2978.760009765625
2020-02-28,44.53266525268555,0.8999999761581421,65.99005126953125,153.56178283691406,2954.219970703125
2020-03-02,49.574668884277344,0.9574999809265137,72.13377380371094,163.7796630859375,3090.22998046875
2020-03-03,49.70066833496094,0.9075000286102295,69.84284210205078,155.93142700195312,3003.3701171875
